country,date,Fiscal Balance,GDP per capita,GDP,Unemployment Rate,Inflation,Population,CPI,bot,inflation,interest,liquidity,debt
Peru,2018,,,,,,,,,127.42,14.54,"58,904.35",21.9
Peru,2019,,,,,,,,"2,898.19",130.29,14.39,"66,013.56",23.04
Peru,2020,,,,,,,,"3,530.64",132.9,12.94,"72,670.88",30.64
Peru,2021,,,,,,,,"7,486.33",138.58,10.98,...,32.43
Philippines,2017,,,,,,,,"-31,521.65",,,,
Philippines,2017,,,,,,,,,120.21,5.63,"73,228.47",
Philippines,2018,,,,,,,,"-39,364.38",,,,
Philippines,2018,,,,,,,,,126.59,6.12,"71,039.87",
Philippines,2019,,,,,,,,"-36,272.18",129.62,7.10,"79,823.66",
Philippines,2020,,,,,,,,"-19,908.90",132.72,...,"98,512.08",
Philippines,2021,,,,,,,,"-38,767.00",137.94,...,"99,461.67",
Poland,2017,,,,,,,,"14,865.00",,,,
Poland,2017,,,,,,,,,109.64,,"108,975.25",
Poland,2017,,,,,,,,,,,,46.66
Poland,2018,,,,,,,,"12,100.00",,,,
Poland,2018,,,,,,,,,111.63,,"111,656.12",
Poland,2018,,,,,,,,,,,,44.98
Poland,2019,,,,,,,,"22,065.00",114.11,,"117,196.23",
Poland,2019,,,,,,,,,,,,42.44
Poland,2020,,,,,,,,"34,319.00",117.96,,"140,316.30",
Poland,2020,,,,,,,,,,,,46.92
Poland,2021,,,,,,,,"22,955.00",123.93,,"152,521.86",
Poland,2021,,,,,,,,,,,,43.4
Portugal,2017,,,,,,,,"3,350.64",,,,
Portugal,2017,,,,,,,,,109.17,,"10,152.74",128.76
Portugal,2018,,,,,,,,"2,168.42",,,,
Portugal,2018,,,,,,,,,110.25,,"9,158.61",124.64
Portugal,2019,,,,,,,,"1,836.28",110.62,,"6,271.49",119.51
Portugal,2020,,,,,,,,"-4,387.95",110.61,,"6,199.28",139.05
Portugal,2021,,,,,,,,"-6,766.33",112.01,,"10,147.89",131.92
Qatar,2017,,,,,,,,"23,011.81",,,,
Qatar,2017,,,,,,,,,115.86,4.7,"13,769.78",51.57
Qatar,2018,,,,,,,,"36,750.00",,,,
Qatar,2018,,,,,,,,,116.16,4.98,"29,070.40",52.18
Qatar,2019,,,,,,,,"25,276.37",115.38,5.04,"37,651.27",62.09
Qatar,2020,,,,,,,,"11,868.68",112.45,4.09,"37,524.56",72.61
Qatar,2021,,,,,,,,"44,345.05",115.04,3.85,"38,892.97",58.36
Romania,2017,,,,,,,,"-5,303.64",,,,
Romania,2017,,,,,,,,,113.95,5.56,"40,106.77",35.72
Romania,2018,,,,,,,,"-8,157.21",,,,
Romania,2018,,,,,,,,,119.22,6.81,"37,856.04",35.62
Romania,2019,,,,,,,,"-10,282.43",123.78,7.16,"36,931.44",35.91
Romania,2020,,,,,,,,"-10,874.90",127.04,6.49,"45,888.85",47.51
Romania,2021,,,,,,,,"-16,177.20",133.46,5.61,"45,821.02",49.32
Russian Federation,2017,,,,,,,,"83,234.75",,,,
Russian Federation,2017,,,,,,,,,168.18,10.56,"356,084.02",13.49
Russian Federation,2018,,,,,,,,"164,976.05",,,,
Russian Federation,2018,,,,,,,,,173.02,8.87,"381,575.04",12.92
Russian Federation,2019,,,,,,,,"129,328.03",180.75,8.75,"443,970.00",13.16
Russian Federation,2020,,,,,,,,"76,653.16",186.86,6.78,"457,017.57",18.54
Russian Federation,2021,,,,,,,,"170,087.92",199.37,7.18,"497,554.42",19.56
Rwanda,2017,,,,,,,,"-1,166.69",,,,
Rwanda,2017,,,,,,,,,146.63,17.17,"1,178.77",41.32
Rwanda,2018,,,,,,,,"-1,298.12",,,,
Rwanda,2018,,,,,,,,,146.17,16.95,"1,355.06",44.93
Rwanda,2019,,,,,,,,"-1,482.48",151.07,16.53,"1,464.87",49.82
Rwanda,2020,,,,,,,,"-1,648.60",165.95,16.35,"1,806.07",65.57
Rwanda,2021,,,,,,,,"-1,745.97",165.3,16.18,"1,894.96",66.58
Samoa,2017,,,,,,,,-131.79,,,,
Samoa,2017,,,,,,,,,111.72,8.76,123.66,46.68
Samoa,2018,,,,,,,,-119.46,,,,
Samoa,2018,,,,,,,,,116.41,8.95,162.56,49.4
Samoa,2019,,,,,,,,-119.93,117.56,8.93,177.24,44.29
Samoa,2020,,,,,,,,-260.27,115.71,8.71,277.06,43.19
Samoa,2021,,,,,,,,-332.24,119.34,8.52,294.68,46.3
San Marino,2017,,,,,,,,118.47,,,,
San Marino,2017,,,,,,,,,110.63,4.07,359.15,
San Marino,2017,,,,,,,,,,,,56.73
San Marino,2018,,,,,,,,129.62,,,,
San Marino,2018,,,,,,,,,...,4.16,338.92,
San Marino,2018,,,,,,,,,,,,57.2
San Marino,2019,,,,,,,,181.98,...,3.98,473.07,
San Marino,2019,,,,,,,,,,,,57.41
San Marino,2020,,,,,,,,206.94,...,3.73,781.67,
San Marino,2020,,,,,,,,,,,,71.65
San Marino,2021,,,,,,,,485.34,...,3.53,954.38,
San Marino,2021,,,,,,,,,,,,89.18
Saudi Arabia,2017,,,,,,,,"38,017.64",,,,
Saudi Arabia,2017,,,,,,,,,118.03,,"495,990.43",17.16
Saudi Arabia,2018,,,,,,,,"105,327.19",,,,
Saudi Arabia,2018,,,,,,,,,120.93,,"496,156.10",18.28
Saudi Arabia,2019,,,,,,,,"66,919.08",118.4,,"499,143.23",22.49
Saudi Arabia,2020,,,,,,,,664.28,122.48,,"453,208.23",32.4
Saudi Arabia,2021,,,,,,,,"73,485.77",126.23,,"454,984.33",30.01
Senegal,2017,,,,,,,,"-2,906.14",,,,
Senegal,2017,,,,,,,,,106.87,5.14,,61.14
Senegal,2018,,,,,,,,"-3,673.06",,,,
Senegal,2018,,,,,,,,,107.36,...,,61.52
Senegal,2019,,,,,,,,...,109.25,...,,63.58
Senegal,2020,,,,,,,,...,112.03,...,,69.17
Senegal,2021,,,,,,,,...,...,...,,73.16
Serbia,2017,,,,,,,,"-3,435.17",,,,
Serbia,2017,,,,,,,,,138.67,,"11,099.32",
Serbia,2017,,,,,,,,,,,,57.91
Serbia,2018,,,,,,,,"-4,813.26",,,,
Serbia,2018,,,,,,,,,141.38,,"12,032.95",
Serbia,2018,,,,,,,,,,,,53.73
Serbia,2019,,,,,,,,"-5,159.17",144,,"13,496.36",
Serbia,2019,,,,,,,,,,,,52.04
Serbia,2020,,,,,,,,"-4,677.23",146.27,,"14,419.19",
Serbia,2020,,,,,,,,,,,,57.39
Serbia,2021,,,,,,,,"-5,441.12",152.24,,"16,431.44",
Serbia,2021,,,,,,,,,,,,56.52
Seychelles,2017,,,,,,,,-180.77,,,,
Seychelles,2017,,,,,,,,,123.09,12.24,545.20,60.34
Seychelles,2018,,,,,,,,83.51,,,,
Seychelles,2018,,,,,,,,,127.65,12.31,549.52,55.91
Seychelles,2019,,,,,,,,59.76,130.3,12.60,580.55,54.2
Seychelles,2020,,,,,,,,-92.44,141.09,11.61,559.68,84.84
Seychelles,2021,,,,,,,,-69.83,...,9.16,702.58,72.85
Sierra Leone,2017,,,,,,,,-750.44,,,,
Sierra Leone,2017,,,,,,,,,175.79,15.66,549.12,69.15
Sierra Leone,2018,,,,,,,,-855.85,,,,
Sierra Leone,2018,,,,,,,,,203.96,15.96,501.21,69.09
Sierra Leone,2019,,,,,,,,"-1,185.57",234.16,17.97,530.14,72.45
Sierra Leone,2020,,,,,,,,-724.49,265.65,17.94,707.70,76.33
Sierra Leone,2021,,,,,,,,-754.75,297.19,18.86,945.91,79.29
Singapore,2017,,,,,,,,"91,487.95",,,,
Singapore,2017,,,,,,,,,113.27,5.28,"279,689.81",109.11
Singapore,2018,,,,,,,,"111,189.77",,,,
Singapore,2018,,,,,,,,,113.76,5.33,"287,465.99",110.45
Singapore,2019,,,,,,,,"111,111.96",114.41,5.25,"279,239.62",128.12
Singapore,2020,,,,,,,,"108,710.13",114.2,5.25,"362,088.24",152.97
Singapore,2021,,,,,,,,"149,452.99",116.83,5.25,"416,101.08",163.89
Sint Maarten,2017,,,,,,,,-64.96,,,,
Sint Maarten,2017,,,,,,,,,116.64,,,
Sint Maarten,2018,,,,,,,,-419.35,,,,
Sint Maarten,2018,,,,,,,,,...,,,
Sint Maarten,2019,,,,,,,,-146.84,...,,,
Sint Maarten,2020,,,,,,,,-233.78,...,,,
Sint Maarten,2021,,,,,,,,-204.74,...,,,
Slovak Rep.,2017,,,,,,,,"1,657.33",,,,
Slovak Rep.,2017,,,,,,,,,109.59,,"2,299.75",
Slovak Rep.,2018,,,,,,,,847.29,,,,
Slovak Rep.,2018,,,,,,,,,112.35,,"3,923.30",
Slovak Rep.,2019,,,,,,,,103.36,115.34,,"5,616.83",
Slovak Rep.,2020,,,,,,,,"2,331.95",117.57,,"7,416.68",
Slovak Rep.,2021,,,,,,,,71.83,121.28,,"7,754.85",
Slovenia,2017,,,,,,,,"4,384.57",,,,
Slovenia,2017,,,,,,,,,107.4,,757.55,
Slovenia,2017,,,,,,,,,,,,66.82
Slovenia,2018,,,,,,,,"4,599.38",,,,
Slovenia,2018,,,,,,,,,109.27,,802.36,
Slovenia,2018,,,,,,,,,,,,63.61
Slovenia,2019,,,,,,,,"4,707.36",111.05,,860.08,
Slovenia,2019,,,,,,,,,,,,58.85
Slovenia,2020,,,,,,,,"5,018.63",110.99,,"1,118.22",
Slovenia,2020,,,,,,,,,,,,72.99
Slovenia,2021,,,,,,,,"3,968.69",113.12,,"2,081.34",
Slovenia,2021,,,,,,,,,,,,68.72
Solomon Islands,2017,,,,,,,,-85.21,,,,
Solomon Islands,2017,,,,,,,,,126.54,10.69,543.06,8.47
Solomon Islands,2018,,,,,,,,-67.56,,,,
Solomon Islands,2018,,,,,,,,,130.92,10.75,586.30,8.09
Solomon Islands,2019,,,,,,,,-161.62,133.06,10.60,535.02,7.95
Solomon Islands,2020,,,,,,,,-127.43,137.01,10.68,661.00,13.65
Solomon Islands,2021,,,,,,,,-205.8,136.85,5.18,684.50,16.45
South Africa,2017,,,,,,,,"4,349.08",,,,
South Africa,2017,,,,,,,,,146.05,10.38,"45,499.29",48.59
South Africa,2018,,,,,,,,"1,934.90",,,,
South Africa,2018,,,,,,,,,152.65,10.08,"46,478.27",51.68
South Africa,2019,,,,,,,,"2,067.88",158.94,10.13,"48,919.73",56.22
South Africa,2020,,,,,,,,"15,101.75",164.04,7.71,"47,387.36",69
South Africa,2021,,,,,,,,"26,078.87",171.6,7.04,"50,262.15",68.98
South Sudan,2017,,,,,,,,458.39,,,,
South Sudan,2017,,,,,,,,,"4,583.71",10.13,33.82,
South Sudan,2017,,,,,,,,,,,,60.7
South Sudan,2018,,,,,,,,-477.15,,,,
South Sudan,2018,,,,,,,,,"8,411.17",16.18,36.40,
South Sudan,2018,,,,,,,,,,,,46.3
South Sudan,2019,,,,,,,,-251.93,"15,749.19",15.65,378.28,
South Sudan,2019,,,,,,,,,,,,28.09
South Sudan,2020,,,,,,,,"-1,900.87","20,422.89",16.09,183.61,
South Sudan,2020,,,,,,,,,,,,36.35
South Sudan,2021,,,,,,,,615.26,"22,570.71",16.09,...,
South Sudan,2021,,,,,,,,,,,,64.69
Spain,2017,,,,,,,,"47,695.00",,,,
Spain,2017,,,,,,,,,108.38,,"57,662.98",90.35
Sri Lanka,2017,,,,,,,,"-6,317.05",,,,
Sri Lanka,2017,,,,,,,,,147.09,11.57,"7,030.56",72.26
Sri Lanka,2018,,,,,,,,"-6,576.79",,,,
Sri Lanka,2018,,,,,,,,,150.23,11.55,"6,100.10",83.58
Sri Lanka,2019,,,,,,,,"-5,147.67",155.53,11.24,"6,689.82",82.59
Sri Lanka,2020,,,,,,,,"-5,188.54",165.1,...,"5,256.67",95.7
Sri Lanka,2021,,,,,,,,...,176.68,...,"2,962.48",103.08
St. Kitts and Nevis,2017,,,,,,,,-37.05,,,,
St. Kitts and Nevis,2017,,,,,,,,,105.66,9.09,365.10,
St. Kitts and Nevis,2018,,,,,,,,0.97,,,,
St. Kitts and Nevis,2018,,,,,,,,,104.57,8.86,363.22,
St. Kitts and Nevis,2019,,,,,,,,-47.48,104.22,8.52,362.80,
St. Kitts and Nevis,2020,,,,,,,,-76.27,103,7.65,373.50,
St. Kitts and Nevis,2021,,,,,,,,-19.5,104.24,7.14,337.53,
St. Lucia,2017,,,,,,,,78.36,,,,
St. Lucia,2017,,,,,,,,,108.03,8.34,321.77,
St. Lucia,2018,,,,,,,,127.78,,,,
St. Lucia,2018,,,,,,,,,110.13,8.11,285.82,
St. Lucia,2019,,,,,,,,238.91,110.72,7.72,260.87,
St. Lucia,2020,,,,,,,,-214.52,108.78,7.13,231.36,
St. Lucia,2021,,,,,,,,-107.9,111.4,6.76,433.12,
St. Vincent and the Grenadines,2017,,,,,,,,-136.17,,,,
St. Vincent and the Grenadines,2017,,,,,,,,,107.17,8.75,182.05,
St. Vincent and the Grenadines,2018,,,,,,,,-130.66,,,,
St. Vincent and the Grenadines,2018,,,,,,,,,109.67,8.49,169.56,
St. Vincent and the Grenadines,2019,,,,,,,,-97.6,110.67,8.35,193.36,
St. Vincent and the Grenadines,2020,,,,,,,,-190.41,109.97,7.99,205.20,
St. Vincent and the Grenadines,2021,,,,,,,,-286.91,111.7,7.65,311.90,
Sudan,2017,,,,,,,,"-3,935.20",,,,
Sudan,2017,,,,,,,,,545.17,,177.93,149.54
Sudan,2018,,,,,,,,"-3,241.61",,,,
Sudan,2018,,,,,,,,,890.23,,...,186.74
Sudan,2019,,,,,,,,"-4,685.63","1,344.19",,...,200.35
Sudan,2020,,,,,,,,"-5,454.16","3,364.82",,...,263.37
Sudan,2021,,,,,,,,"-3,872.36","16,245.89",,...,181.97
Suriname,2017,,,,,,,,363.51,,,,
Suriname,2017,,,,,,,,,263.97,14.43,385.46,71.45
Suriname,2018,,,,,,,,166.04,,,,
Suriname,2018,,,,,,,,,...,14.30,524.02,66.14
Suriname,2019,,,,,,,,-125.96,294.68,14.96,566.58,85.24
Suriname,2020,,,,,,,,601.34,397.5,14.80,496.00,146.1
Suriname,2021,,,,,,,,423.04,632.49,14.89,906.66,125.7
Sweden,2017,,,,,,,,"14,624.79",,,,
Sweden,2017,,,,,,,,,106.49,,"56,951.03",41.35
Sweden,2018,,,,,,,,"12,727.12",,,,
Sweden,2018,,,,,,,,,108.57,,"55,385.72",40.04
Sweden,2019,,,,,,,,"23,584.82",110.51,,"49,353.66",36.52
Sweden,2020,,,,,,,,"24,774.53",111.06,,"50,616.52",42.04
Sweden,2021,,,,,,,,"27,280.49",113.46,,"54,696.32",39.31
Switzerland,2017,,,,,,,,"57,803.79",,,,
Switzerland,2017,,,,,,,,,98.27,2.63,"767,679.61",14.18
SÃ£o TomÃ© and PrÃ­ncipe,2017,,,,,,,,-101.03,,,,
SÃ£o TomÃ© and PrÃ­ncipe,2017,,,,,,,,,171.61,19.61,58.95,
SÃ£o TomÃ© and PrÃ­ncipe,2018,,,,,,,,-98.9,,,,
SÃ£o TomÃ© and PrÃ­ncipe,2018,,,,,,,,,185.09,19.87,43.68,
SÃ£o TomÃ© and PrÃ­ncipe,2019,,,,,,,,-117.04,...,19.06,47.15,
SÃ£o TomÃ© and PrÃ­ncipe,2020,,,,,,,,-110.76,...,18.83,75.29,
SÃ£o TomÃ© and PrÃ­ncipe,2021,,,,,,,,-125.89,...,18.49,75.02,
Tajikistan,2017,,,,,,,,"-1,638.94",,,,
Tajikistan,2017,,,,,,,,,,29.65,641.77,
Tajikistan,2018,,,,,,,,"-2,105.15",,,,
Tajikistan,2018,,,,,,,,,,27.19,366.79,
Tajikistan,2019,,,,,,,,"-2,165.34",,23.55,519.59,
Tajikistan,2020,,,,,,,,"-1,716.31",,...,"1,394.59",
Tajikistan,2021,,,,,,,,"-2,096.99",,...,"2,382.72",
Tanzania,2017,,,,,,,,"-1,248.95",,,,
Tanzania,2017,,,,,,,,,175.04,17.77,"5,887.87",
Tanzania,2018,,,,,,,,"-2,091.61",,,,
Tanzania,2018,,,,,,,,,181.15,17.41,"5,049.65",
Tanzania,2019,,,,,,,,-916.99,187.43,16.97,...,
Tanzania,2020,,,,,,,,-625.52,193.6,16.68,...,
Tanzania,2021,,,,,,,,...,200.74,...,...,
Thailand,2017,,,,,,,,"56,877.04",,,,
Thailand,2017,,,,,,,,,111.29,4.42,"196,120.62",32.46
Thailand,2018,,,,,,,,"44,922.18",,,,
Thailand,2018,,,,,,,,,112.47,4.15,"199,296.46",33.9
Thailand,2019,,,,,,,,"51,047.44",113.27,4.08,"216,816.66",33.99
Thailand,2020,,,,,,,,"25,932.63",112.31,3.29,"248,743.48",45.12
Thailand,2021,,,,,,,,-79.11,113.69,3.06,"231,737.46",52.76
Timor-Leste,2017,,,,,,,,"-1,012.88",,,,
Timor-Leste,2017,,,,,,,,,141.58,13.29,544.43,
Timor-Leste,2017,,,,,,,,,,,,6.58
Timor-Leste,2018,,,,,,,,-937.85,,,,
Timor-Leste,2018,,,,,,,,,144.83,13.46,673.90,
Timor-Leste,2018,,,,,,,,,,,,9.15
Timor-Leste,2019,,,,,,,,-922,146.22,15.36,656.22,
Timor-Leste,2019,,,,,,,,,,,,11.34
Timor-Leste,2020,,,,,,,,-785.31,...,14.13,656.52,
Timor-Leste,2020,,,,,,,,,,,,13.68
Timor-Leste,2021,,,,,,,,792.89,...,11.16,934.78,
Timor-Leste,2021,,,,,,,,,,,,14.08
Togo,2017,,,,,,,,-501.99,,,,
Togo,2017,,,,,,,,,111.5,5.14,,56.61
Togo,2018,,,,,,,,-626.01,,,,
Togo,2018,,,,,,,,,112.54,...,,57
Togo,2019,,,,,,,,-595.61,113.31,...,,52.35
Togo,2020,,,,,,,,-667.63,115.38,...,,60.28
Togo,2021,,,,,,,,...,...,...,,63.75
Tonga,2017,,,,,,,,-201.02,,,,
Tonga,2017,,,,,,,,,121.18,7.87,198.52,45.58
Tonga,2018,,,,,,,,-217.42,,,,
Tonga,2018,,,,,,,,,127.28,8.04,215.15,45.9
Tonga,2019,,,,,,,,-214.91,128.78,8.07,218.45,41.32
Tonga,2020,,,,,,,,-209.91,128.33,7.83,298.95,43.62
Tonga,2021,,,,,,,,-233.8,135.57,7.76,361.81,47.55
Trinidad and Tobago,2017,,,,,,,,"1,080.83",,,,
Trinidad and Tobago,2017,,,,,,,,,140.32,9.0,"8,289.17",40.95
Trinidad and Tobago,2018,,,,,,,,"2,426.31",,,,
Trinidad and Tobago,2018,,,,,,,,,141.75,9.09,"7,495.23",41.56
Trinidad and Tobago,2019,,,,,,,,"1,605.39",143.17,9.25,"6,834.00",45.41
Trinidad and Tobago,2020,,,,,,,,-344.82,144.03,6.56,"6,835.74",61.01
Trinidad and Tobago,2021,,,,,,,,"2,875.44",147,7.44,"6,765.93",58.93
Tunisia,2017,,,,,,,,"-5,144.90",,,,
Tunisia,2017,,,,,,,,,135.63,,"5,861.35",69.13
Tunisia,2018,,,,,,,,"-5,406.09",,,,
Tunisia,2018,,,,,,,,,145.54,,"5,381.97",74.78
Tunisia,2019,,,,,,,,"-4,371.68",155.33,,"7,587.97",69.02
Tunisia,2020,,,,,,,,"-3,585.78",164.08,,"9,394.59",82.85
Tunisia,2021,,,,,,,,"-4,525.66",173.44,,"8,445.14",81.79
Turks and Caicos Islands,2017,,,,,,,,117.74,,,,
Turks and Caicos Islands,2018,,,,,,,,282.61,,,,
Turks and Caicos Islands,2019,,,,,,,,...,,,,
Turks and Caicos Islands,2020,,,,,,,,...,,,,
Turks and Caicos Islands,2021,,,,,,,,...,,,,
Tuvalu,2017,,,,,,,,-41.71,,,,
Tuvalu,2017,,,,,,,,,,,,12.05
Tuvalu,2018,,,,,,,,-38.17,,,,
Tuvalu,2018,,,,,,,,,,,,11.84
Tuvalu,2019,,,,,,,,-54.97,,,,11.52
Tuvalu,2020,,,,,,,,-47.71,,,,7.29
Tuvalu,2021,,,,,,,,-48.49,,,,6.02
TÃ¼rkiye,2017,,,,,,,,"-31,752.00",,,,
TÃ¼rkiye,2017,,,,,,,,,174.97,,"84,115.05",
TÃ¼rkiye,2018,,,,,,,,"-9,838.00",,,,
TÃ¼rkiye,2018,,,,,,,,,203.55,,"72,866.83",
TÃ¼rkiye,2019,,,,,,,,"21,779.00",234.44,,"78,532.27",
TÃ¼rkiye,2020,,,,,,,,"-23,515.00",263.22,,"49,958.26",
TÃ¼rkiye,2021,,,,,,,,"2,499.00",314.81,,"71,046.32",
Uganda,2017,,,,,,,,"-2,135.90",,,,
Uganda,2017,,,,,,,,,166.78,21.28,"3,720.86",33.63
Uganda,2018,,,,,,,,"-2,795.24",,,,
Uganda,2018,,,,,,,,,171.14,19.85,"3,358.51",34.95
Uganda,2019,,,,,,,,"-3,623.48",176.05,...,...,37.64
Uganda,2020,,,,,,,,"-4,634.89",181.88,...,...,46.32
Uganda,2021,,,,,,,,"-4,527.33",185.89,...,...,51.76
Ukraine,2017,,,,,,,,"-8,744.00",,,,
Ukraine,2017,,,,,,,,,235.3,16.38,"17,747.80",71.8
Ukraine,2018,,,,,,,,"-11,378.00",,,,
Ukraine,2018,,,,,,,,,261.07,19.00,"19,818.21",60.9
Ukraine,2019,,,,,,,,"-12,511.00",281.66,19.82,"24,083.37",50.24
Ukraine,2020,,,,,,,,"-2,378.00",289.35,14.29,"27,549.02",60.44
Ukraine,2021,,,,,,,,"-2,671.00",316.45,13.29,"29,383.19",48.94
United Kingdom,2017,,,,,,,,"-38,943.46",,,,
United Kingdom,2017,,,,,,,,,114.94,,"137,923.73",85.05
United States,2017,,,,,,,,"-510,339.00",,,,
United States,2017,,,,,,,,,112.41,4.1,"112,251.91",88.98
United States,2018,,,,,,,,"-578,600.00",,,,
United States,2018,,,,,,,,,115.16,4.90,"114,756.99",90.99
United States,2019,,,,,,,,"-559,675.00",117.24,5.28,"118,437.72",93.11
United States,2020,,,,,,,,"-653,990.00",118.69,3.54,"133,849.10",119.37
United States,2021,,,,,,,,"-845,050.00",124.27,3.25,"240,197.34",115.28
Uruguay,2017,,,,,,,,"3,477.94",,,,
Uruguay,2017,,,,,,,,,174.8,13.83,"15,955.05",43.99
Uruguay,2018,,,,,,,,"3,252.00",,,,
Uruguay,2018,,,,,,,,,188.1,12.20,"15,552.28",46.69
Uruguay,2019,,,,,,,,"3,686.72",202.92,11.56,"14,499.00",49.3
Uruguay,2020,,,,,,,,"2,371.30",222.72,11.23,"16,244.16",58.15
Uruguay,2021,,,,,,,,"4,433.18",239.98,7.45,"16,956.81",57.38
Uzbekistan,2017,,,,,,,,"-4,057.93",,,,
Uzbekistan,2017,,,,,,,,,210.82,15.38,"14,042.81",
Uzbekistan,2018,,,,,,,,"-9,308.41",,,,
Uzbekistan,2018,,,,,,,,,247.77,19.97,"12,440.66",
Uzbekistan,2019,,,,,,,,"-9,557.38",283.76,23.61,"12,842.93",
Uzbekistan,2020,,,,,,,,"-8,027.91",320.27,22.34,"14,687.25",
Uzbekistan,2021,,,,,,,,"-11,374.40",355.02,21.40,"14,189.48",
Vanuatu,2017,,,,,,,,-167.12,,,,
Vanuatu,2017,,,,,,,,,111.38,9.97,395.10,52.63
Vanuatu,2018,,,,,,,,-138.76,,,,
Vanuatu,2018,,,,,,,,,113.98,10.18,420.59,45.26
Vanuatu,2019,,,,,,,,-116.08,117.13,10.05,511.55,45.1
Vanuatu,2020,,,,,,,,-288.07,123.37,9.76,613.64,47.53
Vanuatu,2021,,,,,,,,-407.05,126.26,9.60,664.75,48.19
Vietnam,2017,,,,,,,,"6,816.00",,,,
Vietnam,2017,,,,,,,,,153.63,7.07,"49,075.57",41.11
Vietnam,2018,,,,,,,,"12,860.13",,,,
Vietnam,2018,,,,,,,,,159.07,7.37,"55,452.62",39.66
Vietnam,2019,,,,,,,,"19,143.25",163.52,7.71,"78,334.84",38.05
Vietnam,2020,,,,,,,,"20,421.00",168.78,7.65,"94,833.62",39.4
Vietnam,2021,,,,,,,,"1,963.00",171.88,7.81,"109,371.35",39.09
West Bank and Gaza,2017,,,,,,,,"-5,967.41",,,,
West Bank and Gaza,2017,,,,,,,,,110.98,5.79,446.35,31.78
West Bank and Gaza,2018,,,,,,,,"-6,425.75",,,,
West Bank and Gaza,2018,,,,,,,,,110.77,5.87,537.85,33.14
West Bank and Gaza,2019,,,,,,,,"-6,501.97",112.52,5.93,658.35,34.47
West Bank and Gaza,2020,,,,,,,,"-5,680.06",111.69,5.52,697.07,47.08
West Bank and Gaza,2021,,,,,,,,"-7,064.73",113.07,5.56,872.54,50.38
Zambia,2017,,,,,,,,350.87,,,,
Zambia,2017,,,,,,,,,180.95,12.38,"2,082.08",66.32
Zambia,2018,,,,,,,,-210.42,,,,
Zambia,2018,,,,,,,,,194.51,9.79,"1,569.23",80.52
Zambia,2019,,,,,,,,222.17,212.31,10.29,"1,448.62",99.73
Zambia,2020,,,,,,,,"1,509.75",245.71,9.48,"1,203.45",140.21
Zambia,2021,,,,,,,,"4,049.12",299.82,...,"2,753.88",119.14
Zimbabwe,2017,,,,,,,,"-1,581.09",,,,
Zimbabwe,2017,,,,,,,,,105.51,6.91,292.10,74.08
Zimbabwe,2018,,,,,,,,"-2,464.04",,,,
Zimbabwe,2018,,,,,,,,,116.71,7.13,86.43,51
Zimbabwe,2019,,,,,,,,-131.43,414.68,16.18,150.63,93.21
Zimbabwe,2020,,,,,,,,-226.01,"2,725.31",33.01,31.94,102.49
Zimbabwe,2021,,,,,,,,...,"5,411.00",45.48,836.73,66.91
Central African Economic and Monetary Community,2017,,,,,,,,,,,,
Central African Economic and Monetary Community,2018,,,,,,,,,,,,
Central African Economic and Monetary Community,2019,,,,,,,,,,,,
Central African Economic and Monetary Community,2020,,,,,,,,,,,,
Central African Economic and Monetary Community,2021,,,,,,,,,,,,
Central African Rep.,2017,,,,,,,,,145.47,,362.72,
Central African Rep.,2018,,,,,,,,,147.82,,361.80,
Central African Rep.,2019,,,,,,,,,151.79,,350.31,
Central African Rep.,2020,,,,,,,,,154.38,,432.52,
Central African Rep.,2021,,,,,,,,,160.96,,483.87,
Chad,2017,,,,,,,,,113.98,,8.58,48.69
Chad,2018,,,,,,,,,118.85,,147.75,48.41
Chad,2019,,,,,,,,,117.7,,310.03,52.33
Chad,2020,,,,,,,,,122.95,,390.68,54.22
Chad,2021,,,,,,,,,122,,211.59,55.96
Curaçao and Sint Maarten,2017,,,,,,,,,,,,
Curaçao and Sint Maarten,2018,,,,,,,,,,,,
Curaçao and Sint Maarten,2019,,,,,,,,,,,,
Curaçao and Sint Maarten,2020,,,,,,,,,,,,
Curaçao and Sint Maarten,2021,,,,,,,,,,,,
Curaçao,2017,,,,,,,,,,,,
Côte d'Ivoire,2017,,,,,,,,,,,,33.18
Equatorial Guinea,2017,,,,,,,,,121.19,,45.50,
Equatorial Guinea,2017,,,,,,,,,,,,36.24
Equatorial Guinea,2021,,,,,,,,,...,,44.27,
Equatorial Guinea,2021,,,,,,,,,,,,42.8
Eritrea,2017,,,,,,,,,,,143.41,
Eritrea,2017,,,,,,,,,,,,202.54
French Polynesia,2017,,,,,,,,,,,,
French Polynesia,2018,,,,,,,,,,,,
French Polynesia,2019,,,,,,,,,,,,
French Polynesia,2020,,,,,,,,,,,,
French Polynesia,2021,,,,,,,,,,,,
Gabon,2017,,,,,,,,,114.25,,965.05,62.89
Gibraltar,2017,,,,,,,,,,,,
Gibraltar,2018,,,,,,,,,,,,
Gibraltar,2019,,,,,,,,,,,,
Gibraltar,2020,,,,,,,,,,,,
Gibraltar,2021,,,,,,,,,,,,
Guernsey,2017,,,,,,,,,,,,
Iran,2017,,,,,,,,,333.67,,,
Iran,2017,,,,,,,,,,,,45.04
Iran,2018,,,,,,,,,393.78,,,
Iran,2018,,,,,,,,,,,,40.55
Iran,2019,,,,,,,,,550.93,,,
Iran,2019,,,,,,,,,,,,42.7
